   3.0153131025932654E-003  0.89967888871012758       0.89967622316085938     
   6.0306262051865308E-003  0.81712983737649458       0.81712874073208375     
   9.0459393077797958E-003  0.74533548280266626       0.74535628743586679     
   1.2061252410373062E-002  0.68145949709469122       0.68151682329806229     
   1.5076565512966328E-002  0.62408605890380475       0.62415471679109880     
   1.8091878615559592E-002  0.57227257093268435       0.57235816335804435     
   2.1107191718152857E-002  0.52526356116774120       0.52537339227044721     
   2.4122504820746123E-002  0.48253954457718401       0.48265176366595891     
   2.7137817923339393E-002  0.44366236031205897       0.44377492715995220     
   3.0153131025932655E-002  0.40825689640697815       0.40837104929491419     
   3.3168444128525917E-002  0.37595296040508824       0.37605841106588506     
   3.6183757231119183E-002  0.34647417206751019       0.34657722811478558     
   3.9199070333712456E-002  0.31951884745502945       0.31962027046631253     
   4.2214383436305715E-002  0.29483964762503628       0.29493922258839994     
   4.5229696538898981E-002  0.27220313803273616       0.27230876110913199     
   4.8245009641492247E-002  0.25148526109366992       0.25160329017216637     
   5.1260322744085512E-002  0.23249970409627976       0.23261918145304869     
   5.4275635846678785E-002  0.21505932637095657       0.21518551793331370     
   5.7290948949272037E-002  0.19911551450133008       0.19922801167605203     
   6.0306262051865310E-002  0.18443938770928558       0.18453445851150016     
   6.3321575154458576E-002  0.17095984944352025       0.17104833020122129     
   6.6336888257051835E-002  0.15859173231392484       0.15866884004433846     
   6.9352201359645108E-002  0.14721233133697201       0.14729338501458455     
   7.2367514462238366E-002  0.13671152490874389       0.13678768905402708     
   7.5382827564831639E-002  0.12703588830732379       0.12709980099866022     
   7.8398140667424912E-002  0.11809054445844004       0.11813810558746232     
   8.1413453770018157E-002  0.10983618149156209       0.10986625890451682     
   8.4428766872611430E-002  0.10222066816327639       0.10223351739491920     
   8.7444079975204703E-002   9.5167587415463412E-002   9.5172846208020745E-002
   9.0459393077797962E-002   8.8628235596380417E-002   8.8621707066064620E-002
   9.3474706180391220E-002   8.2558683472273298E-002   8.2548824120207476E-002
   9.6490019282984493E-002   7.6924192793955598E-002   7.6921010877939025E-002
   9.9505332385577766E-002   7.1746145112850948E-002   7.1741590451248533E-002
  0.10252064548817102        6.6949295707848869E-002   6.6944565166532174E-002
  0.10553595859076430        6.2509238117291102E-002   6.2507109934324234E-002
  0.10855127169335757        5.8365040639498468E-002   5.8367544703708564E-002
  0.11156658479595082        5.4477090181099953E-002   5.4479978355428386E-002
  0.11458189789854407        5.0884711222673656E-002   5.0886777924988323E-002
  0.11759721100113735        4.7541910357828107E-002   4.7552956123094750E-002
  0.12061252410373062        4.4460253380346502E-002   4.4484622244334714E-002
