    0.003015    0.015941    0.000002
    0.006031    0.030482    0.000003
    0.009046    0.044483    0.000005
    0.012061    0.058239    0.000006
    0.015077    0.071865    0.000008
    0.018092    0.085413    0.000009
    0.021107    0.098913    0.000011
    0.024123    0.112384    0.000012
    0.027138    0.125830    0.000014
    0.030153    0.139261    0.000016
    0.033168    0.152673    0.000017
    0.036184    0.166076    0.000019
    0.039199    0.179456    0.000020
    0.042214    0.192831    0.000022
    0.045230    0.206205    0.000023
    0.048245    0.219554    0.000025
    0.051260    0.232891    0.000026
    0.054276    0.246230    0.000028
    0.057291    0.259552    0.000029
    0.060306    0.272881    0.000030
    0.063322    0.286204    0.000032
    0.066337    0.299516    0.000033
    0.069352    0.312825    0.000035
    0.072368    0.326144    0.000036
    0.075383    0.339459    0.000038
    0.078398    0.352768    0.000039
    0.081413    0.366070    0.000041
    0.084429    0.379384    0.000042
    0.087444    0.392699    0.000044
    0.090459    0.406022    0.000045
    0.093475    0.419336    0.000047
    0.096490    0.432653    0.000048
    0.099505    0.445966    0.000050
    0.102521    0.459272    0.000051
    0.105536    0.472582    0.000053
    0.108551    0.485903    0.000054
    0.111567    0.499219    0.000056
    0.114582    0.512541    0.000057
    0.117597    0.525854    0.000059
    0.120613    0.539154    0.000060
    0.123628    0.552448    0.000061
    0.126643    0.565747    0.000063
    0.129658    0.579047    0.000064
    0.132674    0.592343    0.000066
    0.135689    0.605633    0.000067
    0.138704    0.618920    0.000069
    0.141720    0.632217    0.000070
    0.144735    0.645511    0.000072
    0.147750    0.658801    0.000073
    0.150766    0.672096    0.000075
    0.153781    0.685389    0.000076
    0.156796    0.698685    0.000078
    0.159812    0.711985    0.000079
    0.162827    0.725293    0.000080
    0.165842    0.738589    0.000082
    0.168858    0.751880    0.000083
    0.171873    0.765194    0.000085
    0.174888    0.778500    0.000086
    0.177903    0.791801    0.000088
    0.180919    0.805113    0.000089
    0.183934    0.818418    0.000091
    0.186949    0.831734    0.000092
    0.189965    0.845039    0.000093
    0.192980    0.858343    0.000095
    0.195995    0.871641    0.000096
    0.199011    0.884937    0.000098
    0.202026    0.898237    0.000099
    0.205041    0.911544    0.000101
    0.208057    0.924861    0.000102
    0.211072    0.938182    0.000104
    0.214087    0.951497    0.000105
    0.217103    0.964807    0.000106
    0.220118    0.978112    0.000108
    0.223133    0.991420    0.000109
    0.226148    1.004727    0.000111
    0.229164    1.018038    0.000112
    0.232179    1.031352    0.000114
    0.235194    1.044665    0.000115
    0.238210    1.057987    0.000117
    0.241225    1.071319    0.000118
    0.244240    1.084643    0.000119
    0.247256    1.097958    0.000121
    0.250271    1.111271    0.000122
    0.253286    1.124585    0.000124
    0.256302    1.137905    0.000125
    0.259317    1.151227    0.000127
    0.262332    1.164551    0.000128
    0.265348    1.177868    0.000129
    0.268363    1.191173    0.000131
    0.271378    1.204484    0.000132
    0.274393    1.217788    0.000134
    0.277409    1.231084    0.000135
    0.280424    1.244375    0.000137
    0.283439    1.257662    0.000138
    0.286455    1.270963    0.000139
    0.289470    1.284273    0.000141
    0.292485    1.297569    0.000142
    0.295501    1.310870    0.000144
    0.298516    1.324166    0.000145
    0.301531    1.337470    0.000147
    0.304547    1.350778    0.000148
    0.307562    1.364077    0.000149
    0.310577    1.377382    0.000151
    0.313593    1.390682    0.000152
    0.316608    1.403993    0.000154
    0.319623    1.417306    0.000155
    0.322639    1.430618    0.000157
    0.325654    1.443932    0.000158
    0.328669    1.457256    0.000159
    0.331684    1.470585    0.000161
    0.334700    1.483922    0.000162
    0.337715    1.497242    0.000164
    0.340730    1.510567    0.000165
    0.343746    1.523903    0.000166
    0.346761    1.537230    0.000168
    0.349776    1.550569    0.000169
    0.352792    1.563909    0.000171
    0.355807    1.577245    0.000172
    0.358822    1.590580    0.000174
    0.361838    1.603908    0.000175
