           1   0.0000000000000000     
           2   0.0000000000000000     
           3   0.0000000000000000     
           4   0.0000000000000000     
           5   0.0000000000000000     
           6   0.0000000000000000     
           7   0.0000000000000000     
           8   0.0000000000000000     
           9  -1.0092769679300291E-002
          10  -3.0278309037900877E-002
          11  -4.0371078717201164E-002
          12  -7.0649387755102058E-002
          13  -5.5510233236151611E-002
          14  -8.0742157434402356E-002
          15 -0.12111323615160356     
          16 -0.14129877551020417     
          17 -0.15139154518950446     
          18 -0.15643793002915463     
          19 -0.16148431486880477     
          20 -0.17662346938775522     
          21 -0.18166985422740534     
          22 -0.17662346938775519     
          23 -0.18671623906705551     
          24 -0.20185539358600588     
          25 -0.22204093294460639     
          26 -0.22708731778425653     
          27 -0.25736562682215730     
          28 -0.29269032069970818     
          29 -0.31287586005830875     
          30 -0.31792224489795884     
          31 -0.32296862973760898     
          32 -0.34820055393585964     
          33 -0.36333970845481001     
          34 -0.37847886297376043     
          35 -0.35324693877550983     
          36 -0.35829332361515992     
          37 -0.38857163265306072     
          38 -0.40371078717201109     
          39 -0.41884994169096151     
          40 -0.40875717201166123     
          41 -0.38857163265306072     
          42 -0.40875717201166123     
          43 -0.41380355685131137     
          44 -0.44912825072886225     
          45 -0.49454571428571342     
          46 -0.49959209912536356     
          47 -0.50463848396501365     
          48 -0.50968486880466379     
          49 -0.51977763848396408     
          50 -0.51977763848396408     
          51 -0.49454571428571342     
          52 -0.51977763848396408     
          53 -0.49959209912536356     
          54 -0.48445294460641319     
          55 -0.48949932944606328     
          56 -0.55005594752186482     
          57 -0.53491679300291450     
          58 -0.56014871720116510     
          59 -0.53996317784256465     
          60 -0.56519510204081524     
          61 -0.56519510204081524     
          62 -0.59547341107871599     
          63 -0.55510233236151496     
          64 -0.58033425655976567     
          65 -0.60556618075801627     
          66 -0.58033425655976567     
          67 -0.57024148688046539     
          68 -0.57528787172011553     
          69 -0.59042702623906584     
          70 -0.57528787172011553     
          71 -0.60051979591836613     
          72 -0.60556618075801627     
          73 -0.56014871720116510     
          74 -0.55005594752186482     
          75 -0.61061256559766641     
          76 -0.57024148688046539     
          77 -0.57528787172011553     
          78 -0.59042702623906584     
          79 -0.58538064139941581     
          80 -0.59042702623906584     
          81 -0.61565895043731655     
          82 -0.58538064139941581     
          83 -0.62575172011661684     
          84 -0.67621556851311804     
          85 -0.71154026239066903     
          86 -0.71154026239066903     
          87 -0.71658664723031917     
          88 -0.73677218658891963     
          89 -0.69135472303206846     
          90 -0.69640110787171861     
          91 -0.65603002915451758     
          92 -0.66612279883381786     
          93 -0.70144749271136875     
          94 -0.70144749271136875     
          95 -0.71154026239066903     
          96 -0.72163303206996920     
          97 -0.75191134110787017     
          98 -0.74686495626822003     
          99 -0.75191134110787017     
         100 -0.79732880466472122     
