           1   0.0000000000000000     
           2   0.0000000000000000     
           3   0.0000000000000000     
           4   0.0000000000000000     
           5  -1.5139154518950438E-002
           6  -4.5417463556851313E-002
           7  -8.0742157434402356E-002
           8  -9.5096793002915500E-002
           9 -0.11606685131195341     
          10 -0.11023594752186595     
          11 -0.17157708454810505     
          12 -0.19019358600583103     
          13 -0.23639556851311955     
          14 -0.25153472303206992     
          15 -0.29269032069970830     
          16 -0.32296862973760909     
          17 -0.39709536443148641     
          18 -0.40797265306122399     
          19 -0.43903548104956208     
          20 -0.44251282798833758     
          21 -0.46348288629737538     
          22 -0.46774475218658818     
          23 -0.50228492711370176     
          24 -0.52830137026238977     
          25 -0.52247046647230233     
          26 -0.53839413994169005     
          27 -0.57371883381924094     
          28 -0.59390437317784139     
          29 -0.64593725947521741     
          30 -0.67116918367346801     
          31 -0.67621556851311815     
          32 -0.68552381924198114     
          33 -0.69135472303206857     
          34 -0.71580212827988188     
          35 -0.71501760932944458     
          36 -0.73172580174926960     
          37 -0.76626597667638319     
          38 -0.75538868804664561     
          39 -0.83265349854227222     
          40 -0.82682259475218467     
          41 -0.82256072886297193     
          42 -0.84196174927113510     
          43 -0.83960819241982310     
          44 -0.85553186588921082     
          45 -0.89590294460641184     
          46 -0.88659469387754897     
          47 -0.90756475218658683     
          48 -0.90756475218658683     
          49 -0.93201215743440013     
          50 -0.93862758017492487     
          51 -0.96307498542273817     
          52 -0.99918419825072646     
          53 -0.97664510204081389     
          54 -0.96419877551020172     
          55  -1.0077079300291520     
          56  -1.0119697959183649     
          57  -1.0539099125364406     
          58  -1.0632181632653035     
          59  -1.0834037026239041     
          60  -1.0942809912536415     
          61  -1.0841882215743412     
          62  -1.0698335860058283     
          63  -1.0748799708454784     
          64  -1.1152510495626795     
          65  -1.1144665306122421     
          66  -1.1396984548104927     
          67  -1.1338675510204053     
          68  -1.1439603206997055     
          69  -1.1758076676384810     
          70  -1.2060859766763818     
          71  -1.2053014577259444     
          72  -1.1944241690962067     
          73  -1.2262715160349822     
          74  -1.2305333819241950     
          75  -1.2515034402332330     
          76  -1.2305333819241950     
          77  -1.2666425947521833     
          78  -1.2491498833819210     
          79  -1.2852590962099091     
          80  -1.3213683090378974     
          81  -1.3163219241982473     
          82  -1.3415538483964979     
          83  -1.3559084839650111     
          84  -1.3617393877550985     
          85  -1.3776630612244862     
          86  -1.3877558309037865     
          87  -1.4071568513119497     
          88  -1.4273423906705500     
          89  -1.3989723906705502     
          90  -1.4366506413994131     
          91  -1.4525743148688008     
          92  -1.4483124489795880     
          93  -1.4584052186588883     
          94  -1.4584052186588883     
          95  -1.4424815451895006     
          96  -1.4525743148688008     
          97  -1.4634516034985383     
          98  -1.4475279300291506     
          99  -1.4366506413994131     
         100  -1.4424815451895006     
