           1   0.0000000000000000     
           2   0.0000000000000000     
           3   0.0000000000000000     
           4   2.9154518950437317E-003
           5  -1.2223702623906704E-002
           6  -3.5324693877551015E-002
           7  -5.2594781341107871E-002
           8  -9.8012244897959233E-002
           9 -0.10227411078717207     
          10 -0.13838332361516043     
          11 -0.18593172011661821     
          12 -0.21912548104956270     
          13 -0.25736562682215736     
          14 -0.28102851311953331     
          15 -0.32723049562682183     
          16 -0.33519233236151569     
          17 -0.36468612244897913     
          18 -0.38274072886297322     
          19 -0.44542827988338118     
          20 -0.48153749271136942     
          21 -0.50385396501457635     
          22 -0.52482402332361422     
          23 -0.52617043731778324     
          24 -0.52403950437317692     
          25 -0.53839413994168994     
          26 -0.55644874635568409     
          27 -0.59681982507288511     
          28 -0.64223728862973628     
          29 -0.66746921282798688     
          30 -0.69270113702623759     
          31 -0.75908865889212651     
          32 -0.76839690962098939     
          33 -0.79789069970845283     
          34 -0.81886075801749070     
          35 -0.84779265306122242     
          36 -0.83983081632652856     
          37 -0.88020189504372959     
          38 -0.89747198250728633     
          39 -0.88737921282798615     
          40 -0.93279667638483732     
          41 -0.94423586005830662     
          42 -0.94502037900874392     
          43 -0.95219769679300048     
          44 -0.98830690962098866     
          45 -0.99043784256559508     
          46 -0.99043784256559508     
          47  -1.0013151311953328     
          48  -1.0265470553935834     
          49  -1.0040079591836708     
          50  -1.0581717784256532     
          51  -1.0740954518950410     
          52  -1.0993273760932916     
          53  -1.1325211370262360     
          54  -1.1317366180757986     
          55  -1.1511376384839620     
          56  -1.1569685422740494     
          57  -1.1396984548104925     
          58  -1.1296056851311924     
          59  -1.1367830029154489     
          60  -1.1598839941690930     
          61  -1.1691922448979559     
          62  -1.1569685422740494     
          63  -1.1222057434402302     
          64  -1.1633613411078685     
          65  -1.1986860349854194     
          66  -1.2254869970845448     
          67  -1.2254869970845448     
          68  -1.2233560641399384     
          69  -1.2608116909620957     
          70  -1.2528498542274018     
          71  -1.2210025072886264     
          72  -1.2629426239067021     
          73  -1.2788662973760898     
          74  -1.2716889795918334     
          75  -1.2780817784256524     
          76  -1.3033137026239032     
          77  -1.3062291545189468     
          78  -1.3458157142857106     
          79  -1.3421157434402295     
          80  -1.3962795626822118     
          81  -1.4172496209912497     
          82  -1.4042413994169056     
          83  -1.3991950145772556     
          84  -1.3941486297376056     
          85  -1.4122032361515995     
          86  -1.4416970262390629     
          87  -1.4589671137026199     
          88  -1.4727598542274012     
          89  -1.4467434110787132     
          90  -1.4741062682215702     
          91  -1.4799371720116576     
          92  -1.5030381632653018     
          93  -1.4950763265306080     
          94  -1.5333164723032027     
          95  -1.5766030029154474     
          96  -1.5686411661807536     
          97  -1.6039658600583044     
          98  -1.6233668804664676     
          99  -1.6161895626822111     
         100  -1.6422060058308992     
