           1   0.0000000000000000     
           2   0.0000000000000000     
           3   0.0000000000000000     
           4   1.4577259475218659E-003
           5  -1.3681428571428568E-002
           6  -4.0371078717201157E-002
           7  -4.9006122448979582E-002
           8  -5.1137055393586005E-002
           9  -7.7826705539358609E-002
          10 -0.10305862973760936     
          11 -0.11606685131195339     
          12 -0.15206475218658899     
          13 -0.19097810495626832     
          14 -0.23280690962099124     
          15 -0.26600067055393573     
          16 -0.30412950437317759     
          17 -0.35392014577259434     
          18 -0.37119023323615113     
          19 -0.39933760932944551     
          20 -0.40651492711370202     
          21 -0.44475507288629668     
          22 -0.45193239067055319     
          23 -0.49017253644314784     
          24 -0.51248900874635472     
          25 -0.55286008746355575     
          26 -0.61778988338192298     
          27 -0.65098364431486744     
          28 -0.66746921282798688     
          29 -0.70357842565597517     
          30 -0.73239900874635400     
          31 -0.75976186588921113     
          32 -0.74170725947521710     
          33 -0.75617320699708290     
          34 -0.75976186588921113     
          35 -0.77848967930028978     
          36 -0.81314116618075616     
          37 -0.83399991253644123     
          38 -0.87661323615160147     
          39 -0.88883693877550818     
          40 -0.86719367346938581     
          41 -0.89096787172011449     
          42 -0.86270918367346738     
          43 -0.91261113702623697     
          44 -0.94288944606413772     
          45 -0.96744816326530381     
          46 -0.96453271137026009     
          47 -0.96229046647230088     
          48 -0.99626874635568274     
          49  -1.0084924489795895     
          50  -1.0070347230320675     
          51  -1.0539099125364406     
          52  -1.0675913411078690     
          53  -1.1123355976676357     
          54  -1.0884500874635541     
          55  -1.1224283673469360     
          56  -1.1447448396501430     
          57  -1.1620149271136997     
          58  -1.1836581924198220     
          59  -1.1843313994169067     
          60  -1.1987973469387725     
          61  -1.2557653061224456     
          62  -1.2593539650145740     
          63  -1.2629426239067023     
          64  -1.2946786588921249     
          65  -1.2701199416909588     
          66  -1.3329188046647196     
          67  -1.2867168221574310     
          68  -1.3040982215743406     
          69  -1.3213683090378974     
          70  -1.3602816618075766     
          71  -1.3300033527696757     
          72  -1.3350497376093260     
          73  -1.3292188338192386     
          74  -1.3588239358600547     
          75  -1.3602816618075766     
          76  -1.3689167055393550     
          77  -1.3819249271136989     
          78  -1.3602816618075766     
          79  -1.3624125947521830     
          80  -1.3977372886297339     
          81  -1.4273423906705500     
          82  -1.3991950145772558     
          83  -1.4208382798833781     
          84  -1.3919063848396465     
          85  -1.4351929154518912     
          86  -1.4489856559766725     
          87  -1.4828526239067015     
          88  -1.4467434110787134     
          89  -1.4878990087463517     
          90  -1.4706289212827950     
          91  -1.4763485131195295     
          92  -1.4778062390670514     
          93  -1.5023649562682178     
          94  -1.4763485131195297     
          95  -1.4813948979591798     
          96  -1.5188505247813371     
          97  -1.5217659766763809     
          98  -1.5361206122448940     
          99  -1.5115618950437277     
         100  -1.5491288338192379     
